frame_idx,track_id,face_detected,face_conf,face_x1,face_y1,face_x2,face_y2
89,2,True,0.9995799660682678,658,136,721,219
89,3,True,0.9905524492263794,370,137,423,224
90,1,True,0.9986280798912048,933,118,988,210
90,2,True,0.9995711445808411,658,136,721,219
90,3,True,0.9908764243125916,370,137,423,224
91,1,True,0.9986034393310547,933,118,988,210
91,2,True,0.9995646595954895,658,136,721,219
91,3,True,0.9911024451255799,371,137,424,224
92,1,True,0.9984589338302612,934,117,989,209
92,2,True,0.9995534181594848,658,136,721,219
92,3,True,0.9912205576896668,371,137,424,224
93,1,True,0.9983197093009949,934,117,989,208
93,2,True,0.9995437026023865,658,136,721,219
93,3,True,0.9912612199783325,371,136,423,224
94,1,True,0.9981497406959534,935,117,990,207
94,2,True,0.9995351552963256,658,136,721,219
94,3,True,0.9911000847816467,370,136,423,223
95,1,True,0.9980313777923584,935,118,991,207
95,2,True,0.9995213150978088,658,136,722,219
95,3,True,0.9909123659133912,370,135,422,223
96,1,True,0.9979414343833923,935,119,991,207
96,2,True,0.99950692653656,658,136,722,219
96,3,True,0.9909034729003906,369,134,422,222
97,1,True,0.9979373455047608,935,120,991,208
97,2,True,0.9994916558265686,658,136,722,219
97,3,True,0.9910918593406677,368,133,421,222
98,1,True,0.9979133129119873,935,121,991,209
98,2,True,0.9994783401489258,658,137,722,219
98,3,True,0.9912506580352783,367,133,420,221
99,1,True,0.9979316353797912,935,121,990,209
99,2,True,0.9994641661643981,659,137,722,219
99,3,True,0.9915960907936097,366,132,419,220
100,1,True,0.9979026675224304,935,121,990,209
100,2,True,0.999449098110199,659,137,723,219
100,3,True,0.9921405076980591,365,131,418,219
101,1,True,0.9978952765464782,935,120,990,209
101,2,True,0.9994398355484009,659,137,723,219
101,3,True,0.9926593661308288,364,131,418,218
102,1,True,0.9978817701339722,936,119,991,208
102,2,True,0.9994372844696044,659,137,723,219
102,3,True,0.9930082559585571,364,131,417,218
103,1,True,0.9978584408760071,936,118,991,207
103,2,True,0.9994436860084533,659,137,723,220
103,3,True,0.9932530403137207,363,130,417,217
104,1,True,0.997835123538971,936,118,992,207
104,2,True,0.9994604825973511,659,137,722,219
104,3,True,0.9933308720588684,363,130,416,217
105,1,True,0.9978471636772156,936,118,992,207
105,2,True,0.9994688391685486,659,136,722,219
105,3,True,0.9931404948234558,362,130,416,218
106,1,True,0.997858202457428,936,118,992,207
106,2,True,0.9995080471038819,658,135,721,217
106,3,True,0.9929584860801697,361,130,415,218
107,1,True,0.9978813052177429,936,118,991,208
107,2,True,0.9995273470878601,657,133,720,216
107,3,True,0.9928406476974487,361,131,415,219
108,1,True,0.9978685855865479,936,119,991,208
108,2,True,0.9995274186134339,657,131,719,214
108,3,True,0.9926990270614624,361,131,415,219
109,1,True,0.9978216767311097,936,119,991,208
109,2,True,0.9995261073112488,656,130,718,213
109,3,True,0.9925704956054687,361,132,415,220
110,1,True,0.9977527022361755,936,118,991,208
110,2,True,0.9995364427566529,656,130,717,212
110,3,True,0.9924442291259765,361,132,415,221
111,1,True,0.9976887941360474,936,118,992,208
111,2,True,0.9995023608207703,656,130,717,212
111,3,True,0.9922585368156434,361,132,415,221
112,1,True,0.9976234078407288,937,118,992,208
112,2,True,0.9994763970375061,656,131,717,213
112,3,True,0.9921211242675781,362,132,416,221
113,1,True,0.9975959658622742,937,118,992,208
113,2,True,0.9994484186172485,655,132,717,214
113,3,True,0.9920984029769897,363,132,416,222
114,1,True,0.9976147294044495,937,118,992,208
114,2,True,0.9994017004966735,655,132,717,215
114,3,True,0.992429542541504,363,132,416,222
115,1,True,0.9976541042327881,937,118,992,208
115,2,True,0.9993498682975769,655,133,717,216
115,3,True,0.9928935647010804,364,131,417,221
116,1,True,0.9976960062980652,937,119,991,208
116,2,True,0.9992979645729065,655,133,716,216
116,3,True,0.9934710144996644,364,131,417,221
117,1,True,0.9977005124092102,937,119,991,208
117,2,True,0.9992547273635864,655,134,716,217
117,3,True,0.9939906120300293,363,131,417,220
118,1,True,0.997703242301941,937,118,992,208
118,2,True,0.9992189764976501,655,134,716,218
118,3,True,0.9944987893104553,363,130,417,219
119,1,True,0.9976694345474243,937,118,992,208
119,2,True,0.999195146560669,655,135,715,218
119,3,True,0.9947073459625244,362,129,416,218
120,1,True,0.9976086854934693,937,118,992,208
120,2,True,0.9991877913475037,655,135,715,219
120,3,True,0.9949075937271118,361,129,416,217
121,1,True,0.9975398778915405,937,118,992,208
121,2,True,0.9991925716400146,655,135,716,219
121,3,True,0.9949780464172363,359,128,415,217
122,1,True,0.9974987626075744,937,118,992,208
122,2,True,0.9992134690284729,655,135,716,219
122,3,True,0.9949724793434143,358,127,414,216
123,1,True,0.9974521040916443,937,118,992,208
123,2,True,0.9992472887039184,655,135,716,220
123,3,True,0.9951885342597961,357,126,412,215
124,1,True,0.9974450588226318,937,118,992,208
124,2,True,0.9992867350578308,655,135,717,220
124,3,True,0.9955940127372742,356,124,411,215
125,1,True,0.9974539756774903,937,118,992,208
125,2,True,0.9993302583694458,656,135,717,220
125,3,True,0.9959795832633972,355,123,410,214
126,1,True,0.9974608540534973,937,118,992,208
126,2,True,0.99937504529953,656,135,718,220
126,3,True,0.9964922666549683,355,122,409,214
127,1,True,0.9974822282791138,937,118,993,208
127,2,True,0.9994115352630615,656,136,718,221
127,3,True,0.9971528291702271,354,122,409,214
128,1,True,0.9975129961967468,937,118,993,208
128,2,True,0.9994449496269227,656,136,719,221
128,3,True,0.9975114703178406,354,122,409,214
129,1,True,0.9975294351577759,937,118,993,208
129,2,True,0.9994806289672852,657,136,719,221
129,3,True,0.9977235794067383,354,122,408,214
130,1,True,0.9975250244140625,937,118,993,208
130,2,True,0.9995061993598938,657,136,719,221
130,3,True,0.997787082195282,354,123,408,215
131,1,True,0.9975162744522095,937,118,993,208
131,2,True,0.9995239019393921,657,136,720,221
131,3,True,0.9976803660392761,354,124,409,215
