frame_idx,cls,track_id,source,conf,x1,y1,x2,y2,pose_keypoints,label
65,person,1,pose,0.890117073059082,374,254,647,752,"[[570.134765625, 320.97021484375, 0.9782915115356445], [567.5343017578125, 307.6191711425781, 0.11765311658382416], [560.4890747070312, 308.2740478515625, 0.9857774376869202], [539.4991455078125, 311.9615783691406, 0.001495982869528234], [520.6995239257812, 312.7657470703125, 0.9918630123138428], [505.9505615234375, 353.474609375, 0.9688600301742554], [468.6252746582031, 360.1498107910156, 0.993368923664093], [532.7306518554688, 426.134521484375, 0.9662287831306458], [505.22509765625, 454.78155517578125, 0.993051290512085], [588.6807861328125, 433.28009033203125, 0.9847580194473267], [598.5579223632812, 449.3551025390625, 0.9943349957466125], [483.3205871582031, 532.1253051757812, 0.9701040387153625], [443.8887023925781, 546.3269653320312, 0.9869154691696167], [616.03955078125, 561.0043334960938, 0.9660699963569641], [597.3641357421875, 580.60302734375, 0.9875966906547546], [559.9722900390625, 695.3590087890625, 0.8796529173851013], [534.6519165039062, 706.4945678710938, 0.9260960817337036]]",person 1
65,person,2,pose,0.803507125377655,767,238,1068,751,"[[941.9635009765625, 300.15478515625, 0.9876497387886047], [958.2613525390625, 288.1285400390625, 0.9927200078964233], [943.884033203125, 285.8079528808594, 0.44282016158103943], [999.6130981445312, 296.60540771484375, 0.9891893863677979], [955.82177734375, 287.7399597167969, 0.003509497968479991], [1035.3468017578125, 374.7751159667969, 0.9910784363746643], [954.7579345703125, 352.82940673828125, 0.9894465208053589], [1016.77783203125, 482.46661376953125, 0.9902073740959167], [913.3712768554688, 418.87384033203125, 0.9860081076622009], [914.2842407226562, 475.2025451660156, 0.9899118542671204], [877.569580078125, 438.58465576171875, 0.9868502616882324], [975.5209350585938, 543.0189208984375, 0.9549310207366943], [923.130859375, 520.2399291992188, 0.9575604796409607], [813.8170776367188, 556.7203369140625, 0.9324519038200378], [794.6769409179688, 537.0892333984375, 0.9120982885360718], [850.9287719726562, 707.1526489257812, 0.8713608980178833], [838.2930297851562, 697.2854614257812, 0.8951737880706787]]",person 2
66,person,1,pose,0.8907661318778992,374,253,647,752,"[[568.0704345703125, 319.9920654296875, 0.9794455170631409], [565.4481811523438, 306.5162353515625, 0.11981669068336487], [558.3623657226562, 307.1632080078125, 0.986951470375061], [537.4102172851562, 310.9213562011719, 0.0014444167027249932], [518.4102172851562, 311.75152587890625, 0.9924374222755432], [503.8152160644531, 353.1775817871094, 0.9693158864974976], [467.4613037109375, 360.66583251953125, 0.9933480620384216], [532.5839233398438, 425.8517761230469, 0.9676783084869385], [504.8791198730469, 455.17633056640625, 0.9930058717727661], [588.6791381835938, 433.07135009765625, 0.9854409098625183], [598.4804077148438, 449.41253662109375, 0.9944095015525818], [482.9726867675781, 531.9177856445312, 0.96968013048172], [444.0321044921875, 546.4472045898438, 0.9865680932998657], [615.9931640625, 560.8744506835938, 0.9659563899040222], [597.4247436523438, 580.7214965820312, 0.9874210357666016], [559.713134765625, 695.3187866210938, 0.8763880729675293], [534.99365234375, 706.44287109375, 0.9234591722488403]]",person 1
66,person,2,pose,0.8108820915222168,767,238,1068,751,"[[941.9779663085938, 300.1986083984375, 0.9876422882080078], [958.209716796875, 288.1454162597656, 0.9927674531936646], [943.882080078125, 285.9054260253906, 0.44047293066978455], [999.5020141601562, 296.4529113769531, 0.9893388152122498], [955.8947143554688, 287.7960510253906, 0.003441309090703726], [1035.2579345703125, 374.4129638671875, 0.9910990595817566], [954.8967895507812, 353.0394592285156, 0.9894798398017883], [1017.051025390625, 482.2782897949219, 0.9901262521743774], [914.4693603515625, 420.02166748046875, 0.9856646060943604], [914.4922485351562, 475.3347473144531, 0.9898812174797058], [879.4325561523438, 437.9405212402344, 0.9860889315605164], [975.9205322265625, 542.7654418945312, 0.9543573260307312], [923.6922607421875, 520.231689453125, 0.9564241766929626], [814.2576904296875, 556.5113525390625, 0.9328590631484985], [795.2312622070312, 537.1760864257812, 0.9104195237159729], [851.0552368164062, 706.898681640625, 0.8719478249549866], [838.4955444335938, 697.122314453125, 0.8933295011520386]]",person 2
67,person,1,pose,0.8918852806091309,375,252,647,752,"[[564.8710327148438, 318.5338439941406, 0.9814868569374084], [562.1741333007812, 305.15997314453125, 0.13460934162139893], [554.8348388671875, 305.96502685546875, 0.9880235195159912], [534.7459716796875, 309.4388732910156, 0.0014873743057250977], [514.7295532226562, 310.6864929199219, 0.9921370148658752], [501.91357421875, 353.5177307128906, 0.9694024920463562], [465.487060546875, 360.6072692871094, 0.9930881857872009], [531.9744873046875, 426.0416259765625, 0.9668998122215271], [504.30181884765625, 454.6205139160156, 0.9929025769233704], [588.2127685546875, 432.8989562988281, 0.9855256676673889], [598.2661743164062, 449.4081726074219, 0.9945878982543945], [483.3061828613281, 532.1063232421875, 0.9693766236305237], [444.3500671386719, 546.5493774414062, 0.9862015843391418], [615.9003295898438, 560.9850463867188, 0.9651728868484497], [597.3587036132812, 580.68896484375, 0.986769437789917], [559.472900390625, 695.0430297851562, 0.8748574256896973], [535.47265625, 706.091064453125, 0.9204027652740479]]",person 1
67,person,2,pose,0.8149355769157409,767,238,1068,751,"[[941.7696533203125, 300.3346862792969, 0.9874032735824585], [957.9652709960938, 288.1677551269531, 0.9927071928977966], [943.6053466796875, 286.0585632324219, 0.43539825081825256], [999.3947143554688, 296.1448669433594, 0.9894813299179077], [955.7955322265625, 287.7913818359375, 0.0034166360273957253], [1035.15673828125, 374.33697509765625, 0.991466760635376], [955.2666625976562, 353.1484069824219, 0.9893016219139099], [1017.4307250976562, 481.9771423339844, 0.9901988506317139], [916.0082397460938, 420.3611145019531, 0.9837913513183594], [915.0763549804688, 475.0770568847656, 0.9899153709411621], [882.5501098632812, 436.98968505859375, 0.9835216999053955], [975.4132690429688, 542.9379272460938, 0.9556936621665955], [923.4967041015625, 520.4660034179688, 0.9558430910110474], [814.197998046875, 556.1583251953125, 0.9321736097335815], [795.5918579101562, 536.7916259765625, 0.9062681198120117], [850.7654418945312, 706.4608764648438, 0.8716389536857605], [838.6723022460938, 696.7772827148438, 0.8907864093780518]]",person 2
68,person,1,pose,0.8934808254241944,374,251,647,752,"[[561.4673461914062, 316.42987060546875, 0.9808299541473389], [558.7718505859375, 303.2207946777344, 0.14407111704349518], [551.1184692382812, 303.966064453125, 0.9876865744590759], [531.7931518554688, 307.9467468261719, 0.001744119799695909], [511.05572509765625, 309.1812744140625, 0.9920580983161926], [499.5225524902344, 353.6076965332031, 0.9709445834159851], [463.4715270996094, 360.6197814941406, 0.9929191470146179], [531.9658203125, 425.999755859375, 0.9698382019996643], [504.376708984375, 455.51580810546875, 0.9929773211479187], [588.661376953125, 433.0311584472656, 0.9862152934074402], [598.0317993164062, 449.3764953613281, 0.9944612979888916], [482.1246643066406, 532.543701171875, 0.9698882102966309], [443.58709716796875, 547.0906372070312, 0.9860449433326721], [615.5811767578125, 560.6983032226562, 0.9648638963699341], [597.4107666015625, 580.6295166015625, 0.9866004586219788], [559.380126953125, 694.9786987304688, 0.8773906230926514], [535.5501098632812, 705.9977416992188, 0.9230875372886658]]",person 1
68,person,2,pose,0.8189872622489929,767,238,1068,751,"[[941.1593017578125, 300.63116455078125, 0.9874231815338135], [957.3374633789062, 288.29534912109375, 0.9927648901939392], [942.6982421875, 286.4217834472656, 0.4379768669605255], [998.9541625976562, 295.6102294921875, 0.9894802570343018], [954.7413940429688, 287.879638671875, 0.00348265771754086], [1034.755859375, 373.7333068847656, 0.9918301701545715], [954.8788452148438, 353.64971923828125, 0.9891696572303772], [1017.848876953125, 482.0339660644531, 0.9902282953262329], [916.9781494140625, 425.8350830078125, 0.9817479252815247], [915.943359375, 475.10540771484375, 0.9906179308891296], [881.0999755859375, 435.03082275390625, 0.9827582240104675], [974.7625122070312, 543.1265258789062, 0.9580342173576355], [922.9962768554688, 520.9710083007812, 0.956078290939331], [813.6813354492188, 555.978271484375, 0.9344736337661743], [795.993408203125, 537.077880859375, 0.9065877199172974], [850.4817504882812, 706.1723022460938, 0.8787032961845398], [838.7108154296875, 696.4417724609375, 0.895513653755188]]",person 2
69,person,1,pose,0.8958001017570496,373,250,647,752,"[[556.7333984375, 313.27008056640625, 0.9796133041381836], [553.7212524414062, 299.95306396484375, 0.14955319464206696], [545.45654296875, 301.13787841796875, 0.987528920173645], [527.047607421875, 305.45098876953125, 0.0021243656519800425], [505.4957580566406, 307.9392395019531, 0.9927364587783813], [495.6904602050781, 353.0998229980469, 0.9723621606826782], [460.6934509277344, 360.49560546875, 0.9928389191627502], [530.5726318359375, 425.4640808105469, 0.9722663164138794], [503.9703674316406, 455.24810791015625, 0.9929064512252808], [588.5068969726562, 433.2138366699219, 0.9875149726867676], [597.5823364257812, 449.3958435058594, 0.9944979548454285], [481.35406494140625, 533.2879028320312, 0.9697451591491699], [443.423095703125, 548.286376953125, 0.985617458820343], [615.569580078125, 560.0409545898438, 0.9645755887031555], [597.9132690429688, 580.5977172851562, 0.9863306283950806], [559.9384765625, 694.3435668945312, 0.8797685503959656], [536.1122436523438, 705.876708984375, 0.9242817163467407]]",person 1
69,person,2,pose,0.8224961757659912,767,238,1068,751,"[[940.6587524414062, 301.0501403808594, 0.9874458312988281], [956.7130737304688, 288.6100769042969, 0.9929327964782715], [941.9640502929688, 286.9165344238281, 0.4510841965675354], [998.2628784179688, 295.35772705078125, 0.9895450472831726], [953.7608032226562, 288.13934326171875, 0.00364335672929883], [1034.4979248046875, 373.3180236816406, 0.9918386340141296], [954.4674072265625, 353.8664245605469, 0.9897017478942871], [1017.9255981445312, 481.81005859375, 0.9903489351272583], [918.4207153320312, 427.8979187011719, 0.9835295081138611], [916.5740966796875, 475.0072326660156, 0.9904290437698364], [882.324951171875, 433.6498107910156, 0.983171820640564], [973.4677734375, 542.6519165039062, 0.9582027196884155], [921.7553100585938, 520.6151733398438, 0.9570466876029968], [813.4855346679688, 556.0062255859375, 0.9338606595993042], [796.06201171875, 537.310302734375, 0.9075399041175842], [850.5112915039062, 705.588134765625, 0.8830400705337524], [838.6047973632812, 696.0828857421875, 0.900300145149231]]",person 2
70,person,1,pose,0.8988739252090454,372,248,647,752,"[[551.8043212890625, 310.18109130859375, 0.9788877367973328], [548.638427734375, 296.787353515625, 0.15004068613052368], [540.2049560546875, 298.29827880859375, 0.9880129098892212], [522.0633544921875, 303.37139892578125, 0.0023988340981304646], [499.96343994140625, 306.63763427734375, 0.9939215183258057], [491.5982360839844, 352.5806884765625, 0.9747933149337769], [457.19464111328125, 360.4227600097656, 0.9932276606559753], [529.0563354492188, 424.88909912109375, 0.9735606908798218], [501.1036682128906, 454.11431884765625, 0.993100643157959], [587.8701171875, 433.1849060058594, 0.9879441261291504], [596.500244140625, 449.21881103515625, 0.9947654008865356], [479.1876220703125, 534.1902465820312, 0.9704711437225342], [441.3936462402344, 549.3372802734375, 0.9859486818313599], [615.1060180664062, 559.4265747070312, 0.9652409553527832], [597.829345703125, 580.2890625, 0.9868996143341064], [559.3115844726562, 694.9051513671875, 0.8796266317367554], [535.9037475585938, 706.5877075195312, 0.925589382648468]]",person 1
70,person,2,pose,0.82564857006073,767,238,1068,751,"[[940.4756469726562, 301.2023620605469, 0.9873335361480713], [956.3511352539062, 288.7542724609375, 0.9928492307662964], [941.6251220703125, 287.15087890625, 0.4533935785293579], [997.9027709960938, 295.1013488769531, 0.9895484447479248], [953.1870727539062, 288.1850891113281, 0.003873666515573859], [1034.6771240234375, 372.9623718261719, 0.9918409585952759], [954.457275390625, 353.86688232421875, 0.9899106621742249], [1018.4780883789062, 482.031982421875, 0.9901245832443237], [921.12646484375, 428.5361022949219, 0.9846304059028625], [917.67138671875, 475.117431640625, 0.9908060431480408], [883.619384765625, 431.89947509765625, 0.9867766499519348], [974.087646484375, 542.5016479492188, 0.958634078502655], [922.11181640625, 520.6060791015625, 0.9590198397636414], [814.509765625, 556.1956787109375, 0.9347350001335144], [796.1182861328125, 538.147216796875, 0.9134154915809631], [850.6768798828125, 705.9973754882812, 0.8812174797058105], [838.686767578125, 696.7058715820312, 0.9024010300636292]]",person 2
71,person,1,pose,0.9018124580383301,370,247,647,752,"[[545.4639282226562, 306.7280578613281, 0.9762299060821533], [541.9688110351562, 293.6354064941406, 0.13409364223480225], [533.9769897460938, 295.1973571777344, 0.9866242408752441], [515.5733642578125, 301.2427978515625, 0.002384309656918049], [494.50347900390625, 304.6886901855469, 0.9938376545906067], [488.8553771972656, 352.24517822265625, 0.9752817749977112], [453.50726318359375, 359.2939147949219, 0.993245542049408], [527.0731201171875, 424.8602294921875, 0.9758589267730713], [499.2406005859375, 454.0353698730469, 0.9935723543167114], [586.9088134765625, 432.6317138671875, 0.9885568618774414], [596.163330078125, 448.9859619140625, 0.9948559999465942], [479.03216552734375, 534.0353393554688, 0.9698787331581116], [440.88934326171875, 548.7310791015625, 0.9858266711235046], [614.6885375976562, 558.861083984375, 0.9646879434585571], [597.3721923828125, 579.773193359375, 0.9870104789733887], [559.1903076171875, 695.0314331054688, 0.881412923336029], [535.8807373046875, 706.8897094726562, 0.9278298616409302]]",person 1
71,person,2,pose,0.8232662320137024,766,238,1068,751,"[[940.1992797851562, 301.38397216796875, 0.9877432584762573], [955.9931030273438, 288.9434814453125, 0.9929525256156921], [941.3123779296875, 287.37152099609375, 0.4456946849822998], [997.5984497070312, 294.95660400390625, 0.9897393584251404], [953.1609497070312, 288.15673828125, 0.0036296092439442873], [1034.7139892578125, 372.3473205566406, 0.9921518564224243], [955.4495239257812, 353.60968017578125, 0.9891585111618042], [1018.0133666992188, 481.6778869628906, 0.990276575088501], [922.3206176757812, 426.0317077636719, 0.9821876287460327], [916.7793579101562, 474.81805419921875, 0.9910632371902466], [888.7181396484375, 436.2935791015625, 0.985236644744873], [975.5284423828125, 541.7933349609375, 0.9601110219955444], [923.9765625, 520.0962524414062, 0.9584001302719116], [815.227294921875, 556.011962890625, 0.9373147487640381], [796.262939453125, 537.6233520507812, 0.9115562438964844], [850.5569458007812, 706.0906372070312, 0.8792674541473389], [838.5861206054688, 696.5927124023438, 0.8966155648231506]]",person 2
72,person,1,pose,0.904698395729065,367,246,647,752,"[[539.3563842773438, 304.2283630371094, 0.9751383066177368], [535.5905151367188, 291.23968505859375, 0.12527984380722046], [527.7070922851562, 292.7815856933594, 0.9857919216156006], [509.486083984375, 299.2455139160156, 0.002267736243084073], [488.646240234375, 302.748291015625, 0.9937275648117065], [486.35504150390625, 352.94793701171875, 0.9767207503318787], [448.2084045410156, 359.0090637207031, 0.9929072856903076], [525.8456420898438, 424.95819091796875, 0.9782298803329468], [496.2716064453125, 452.843017578125, 0.9934797286987305], [586.7352905273438, 432.1485900878906, 0.9893925189971924], [594.8247680664062, 448.94525146484375, 0.994767427444458], [477.8236083984375, 534.9996948242188, 0.9707489013671875], [438.22735595703125, 549.46337890625, 0.9856495261192322], [614.2075805664062, 558.8912353515625, 0.966072142124176], [596.5888671875, 579.542236328125, 0.9870287179946899], [559.165771484375, 695.2678833007812, 0.8872472047805786], [535.771728515625, 707.1804809570312, 0.9293573498725891]]",person 1
72,person,2,pose,0.819144320487976,766,238,1068,751,"[[940.224609375, 301.6829528808594, 0.9880225658416748], [956.0340576171875, 289.1318359375, 0.993053138256073], [941.1113891601562, 287.6080322265625, 0.4550724923610687], [997.7180786132812, 294.7510986328125, 0.9895390868186951], [952.645263671875, 288.1212463378906, 0.0038121785037219524], [1034.7337646484375, 372.09576416015625, 0.9921965599060059], [955.6688842773438, 354.14862060546875, 0.9886751174926758], [1018.4349975585938, 481.1026611328125, 0.9899215698242188], [923.1724853515625, 425.55987548828125, 0.9812065958976746], [918.1021118164062, 474.6575622558594, 0.9913548827171326], [891.8613891601562, 436.37933349609375, 0.9870638847351074], [975.8875122070312, 541.40478515625, 0.9594475030899048], [924.3848876953125, 519.9528198242188, 0.9578817486763], [815.696533203125, 555.875, 0.936724841594696], [796.6622314453125, 537.6139526367188, 0.9141777157783508], [850.6441650390625, 705.8041381835938, 0.8777585029602051], [838.4048461914062, 696.5255126953125, 0.8992598652839661]]",person 2
73,person,1,pose,0.9068691611289978,365,245,648,752,"[[533.4243774414062, 302.2227783203125, 0.9757723808288574], [529.3978271484375, 289.5528259277344, 0.1216447576880455], [521.7630004882812, 290.9321594238281, 0.9863698482513428], [503.182861328125, 297.9676513671875, 0.002040361287072301], [482.3885498046875, 301.27862548828125, 0.993908166885376], [482.1730041503906, 352.9248962402344, 0.9773069024085999], [444.1532287597656, 359.6376953125, 0.9925611615180969], [523.833984375, 424.2405700683594, 0.9792596101760864], [493.3091735839844, 452.2262268066406, 0.9934768080711365], [586.150390625, 432.0162048339844, 0.9895517230033875], [593.1627197265625, 448.93511962890625, 0.994861900806427], [475.9610290527344, 535.4246826171875, 0.9712157249450684], [436.1627197265625, 549.9876708984375, 0.9856637716293335], [613.6530151367188, 558.8622436523438, 0.9655224680900574], [596.0072631835938, 579.6986694335938, 0.9868513941764832], [558.3296508789062, 695.1669921875, 0.8846994042396545], [535.6635131835938, 707.2900390625, 0.9278737902641296]]",person 1
73,person,2,pose,0.8180922389030456,766,238,1068,751,"[[940.3707885742188, 301.9739685058594, 0.9881524443626404], [956.1236572265625, 289.3766174316406, 0.9932488203048706], [941.0426025390625, 287.91046142578125, 0.45993998646736145], [997.7554321289062, 294.5973205566406, 0.9896570444107056], [952.376708984375, 288.18353271484375, 0.0038775692228227854], [1034.6766357421875, 371.6592712402344, 0.9921517372131348], [956.2918701171875, 354.3392639160156, 0.9881078600883484], [1019.2245483398438, 479.9998474121094, 0.9894607663154602], [924.7564697265625, 426.2967834472656, 0.9781196117401123], [919.6381225585938, 473.9207763671875, 0.9914707541465759], [893.5145263671875, 437.3396301269531, 0.9850167036056519], [976.5482177734375, 541.3549194335938, 0.9582456350326538], [925.563232421875, 520.0957641601562, 0.9556576609611511], [815.9442138671875, 555.6746826171875, 0.9346675872802734], [797.2675170898438, 537.1784057617188, 0.9105493426322937], [850.6474609375, 705.448486328125, 0.8753528594970703], [838.5263061523438, 696.3367919921875, 0.897782564163208]]",person 2
74,person,1,pose,0.908954668045044,362,244,649,752,"[[528.3032836914062, 300.7701110839844, 0.9751563668251038], [523.8954467773438, 288.05609130859375, 0.11624225229024887], [516.066650390625, 289.7242431640625, 0.9855572581291199], [498.1846923828125, 296.95013427734375, 0.0019194119377061725], [476.73089599609375, 301.1082763671875, 0.9934127926826477], [479.18902587890625, 353.54736328125, 0.9771789312362671], [440.01318359375, 359.6193542480469, 0.9921131134033203], [523.0040893554688, 424.77557373046875, 0.9814245104789734], [490.3093566894531, 451.27587890625, 0.9935405850410461], [586.509033203125, 430.8424377441406, 0.9906499981880188], [591.23291015625, 448.9310607910156, 0.9948192238807678], [474.8794250488281, 534.9544677734375, 0.9720640182495117], [434.5567321777344, 549.49951171875, 0.9859622120857239], [613.3804931640625, 558.4181518554688, 0.9666484594345093], [595.2883911132812, 579.304443359375, 0.9872477054595947], [557.5357055664062, 695.3358764648438, 0.8822298049926758], [535.580322265625, 707.6925048828125, 0.9257158041000366]]",person 1
74,person,2,pose,0.8194963455200195,766,238,1068,752,"[[940.3861694335938, 302.21875, 0.9883484244346619], [956.1207275390625, 289.6254577636719, 0.9933973550796509], [940.919921875, 288.12384033203125, 0.467439740896225], [997.56640625, 294.79595947265625, 0.9897284507751465], [952.034912109375, 288.3761291503906, 0.003999094478785992], [1034.609375, 371.55865478515625, 0.9919922947883606], [956.6532592773438, 354.5806884765625, 0.98770672082901], [1019.486083984375, 479.7569885253906, 0.9889993071556091], [926.1329956054688, 426.59124755859375, 0.9769065976142883], [919.5953369140625, 473.12530517578125, 0.9914393424987793], [894.3582763671875, 437.2839660644531, 0.984980583190918], [976.826171875, 540.8519287109375, 0.9575223326683044], [926.0440063476562, 519.640625, 0.9549464583396912], [816.1904907226562, 555.4637451171875, 0.934805154800415], [797.3854370117188, 537.0103149414062, 0.9110442996025085], [850.837890625, 705.4024047851562, 0.8750365376472473], [838.5032958984375, 696.2717895507812, 0.898174524307251]]",person 2
75,person,1,pose,0.9086097121238709,360,243,649,752,"[[523.3097534179688, 299.1288146972656, 0.9685736298561096], [518.9611206054688, 286.5210876464844, 0.10073931515216827], [510.5796203613281, 287.7443542480469, 0.9821966886520386], [493.79913330078125, 295.7679138183594, 0.002056750003248453], [471.0339050292969, 299.1524353027344, 0.9934890270233154], [476.9728088378906, 354.5821838378906, 0.9774199724197388], [435.4366149902344, 359.4072265625, 0.991837203502655], [521.5638427734375, 424.9449768066406, 0.9836938977241516], [485.83843994140625, 450.2426452636719, 0.993548572063446], [588.8198852539062, 430.0941162109375, 0.9912787079811096], [587.1516723632812, 449.45330810546875, 0.9942525029182434], [475.3480529785156, 535.5581665039062, 0.9699922204017639], [434.4088134765625, 550.1424560546875, 0.9854235053062439], [613.0691528320312, 558.06005859375, 0.9622717499732971], [595.6271362304688, 579.49169921875, 0.986553966999054], [557.355224609375, 695.2373046875, 0.8733327388763428], [535.39013671875, 707.7745971679688, 0.9256234765052795]]",person 1
75,person,2,pose,0.8175150632858277,766,238,1068,752,"[[940.1315307617188, 302.1370544433594, 0.9886395931243896], [955.90283203125, 289.5142517089844, 0.9934533834457397], [940.572265625, 288.0277099609375, 0.4730319678783417], [997.2719116210938, 294.6593322753906, 0.9895281195640564], [951.5617065429688, 288.2875671386719, 0.004057242535054684], [1034.42431640625, 371.511474609375, 0.9920946955680847], [956.9193115234375, 354.7768249511719, 0.9874157309532166], [1019.026611328125, 479.578857421875, 0.9887336492538452], [927.2389526367188, 425.6315612792969, 0.9770330190658569], [919.8568725585938, 471.6064147949219, 0.9915598034858704], [895.4901123046875, 436.99920654296875, 0.9861931204795837], [976.8524169921875, 541.2362670898438, 0.9582229852676392], [926.6589965820312, 520.0260620117188, 0.9541443586349487], [815.5215454101562, 554.8368530273438, 0.9390172362327576], [797.326416015625, 536.1475830078125, 0.9100006222724915], [850.5478515625, 705.3760986328125, 0.8851123452186584], [838.6399536132812, 695.6593017578125, 0.8992236256599426]]",person 2
76,person,1,pose,0.906317389011383,358,242,649,752,"[[518.4027709960938, 297.9468994140625, 0.972241222858429], [514.328125, 285.11419677734375, 0.11526843905448914], [505.46368408203125, 286.5743103027344, 0.9851277470588684], [490.2026062011719, 294.1668395996094, 0.0020422942470759153], [465.9429931640625, 297.9886779785156, 0.9938110709190369], [472.8511962890625, 353.530517578125, 0.9773832559585571], [431.5345764160156, 358.70037841796875, 0.9916338920593262], [519.8335571289062, 423.8774719238281, 0.9837546944618225], [477.3870849609375, 450.0516357421875, 0.9938055276870728], [584.8756713867188, 430.69903564453125, 0.9906031489372253], [580.5245361328125, 448.9632568359375, 0.9949560761451721], [472.95220947265625, 535.6779174804688, 0.9690700769424438], [432.25823974609375, 550.7623901367188, 0.9854062795639038], [612.369384765625, 557.132080078125, 0.9605993628501892], [595.39404296875, 579.72119140625, 0.9869547486305237], [556.383544921875, 695.3660278320312, 0.8646063804626465], [535.4285278320312, 708.4469604492188, 0.9240574240684509]]",person 1
76,person,2,pose,0.8163955926895141,766,238,1068,752,"[[939.9814453125, 302.0320129394531, 0.9883615374565125], [955.7678833007812, 289.4773864746094, 0.9934616088867188], [940.3833618164062, 287.9348449707031, 0.4717070460319519], [997.0235595703125, 294.61334228515625, 0.9897242784500122], [951.32763671875, 288.13525390625, 0.004145605955272913], [1034.3907470703125, 371.184814453125, 0.992350161075592], [957.4801635742188, 354.4582824707031, 0.9873287677764893], [1019.4302368164062, 479.3879699707031, 0.9888013601303101], [928.2988891601562, 426.3980407714844, 0.9763838648796082], [921.4158935546875, 470.37579345703125, 0.9913410544395447], [896.3243408203125, 436.797119140625, 0.9850951433181763], [977.0458984375, 540.9865112304688, 0.9593616127967834], [927.197998046875, 519.6798095703125, 0.9540039300918579], [815.3507080078125, 554.27392578125, 0.941802442073822], [797.2786865234375, 535.2037353515625, 0.910207986831665], [850.629150390625, 705.0722045898438, 0.8945646286010742], [838.4442138671875, 695.0575561523438, 0.9042875170707703]]",person 2
77,person,1,pose,0.9023526310920715,357,242,647,752,"[[513.9910888671875, 296.5837707519531, 0.9730640649795532], [510.11041259765625, 284.0559997558594, 0.12478825449943542], [501.2868957519531, 285.48785400390625, 0.985587477684021], [486.7023620605469, 293.9924621582031, 0.002107244683429599], [462.1239013671875, 297.6208190917969, 0.9933226704597473], [469.7220458984375, 353.5966491699219, 0.9762082099914551], [427.7297058105469, 358.45172119140625, 0.9917142987251282], [516.2245483398438, 424.8887939453125, 0.981536328792572], [470.63873291015625, 452.2059631347656, 0.9938071370124817], [579.4537353515625, 430.6966857910156, 0.9890239238739014], [572.0236206054688, 448.7096862792969, 0.9948648810386658], [474.0857238769531, 535.1758422851562, 0.966581404209137], [433.41375732421875, 550.2005004882812, 0.9846067428588867], [612.0112915039062, 557.7236328125, 0.9576349258422852], [594.71875, 579.5829467773438, 0.9860528707504272], [555.9303588867188, 695.6082763671875, 0.8566886782646179], [535.5602416992188, 708.006591796875, 0.9191247224807739]]",person 1
77,person,2,pose,0.818044638633728,766,238,1068,752,"[[939.802978515625, 301.761962890625, 0.9882907867431641], [955.6144409179688, 289.2585754394531, 0.9934840798377991], [940.2847290039062, 287.72381591796875, 0.46906229853630066], [996.8726196289062, 294.517333984375, 0.9897623658180237], [951.3375854492188, 288.0455322265625, 0.0040957448072731495], [1034.325439453125, 370.9600524902344, 0.9924421310424805], [957.3463134765625, 354.5965270996094, 0.9871217608451843], [1019.8668823242188, 479.0749206542969, 0.9884648323059082], [928.9818115234375, 427.52264404296875, 0.9741287231445312], [922.804443359375, 469.4248352050781, 0.990865170955658], [896.7583618164062, 436.46063232421875, 0.9826644062995911], [976.316162109375, 540.8307495117188, 0.9580526947975159], [926.70166015625, 519.6536254882812, 0.9509628415107727], [815.0925903320312, 553.6829223632812, 0.939273476600647], [797.1969604492188, 534.809326171875, 0.9027824997901917], [850.5997924804688, 704.9827880859375, 0.8931984305381775], [838.2606201171875, 694.98974609375, 0.900094211101532]]",person 2
78,person,1,pose,0.8977221250534058,357,241,646,752,"[[509.9641418457031, 295.8185729980469, 0.974430501461029], [506.03668212890625, 282.95257568359375, 0.13304075598716736], [496.90716552734375, 285.0877685546875, 0.9860694408416748], [483.0874328613281, 292.37213134765625, 0.002221015514805913], [458.4375915527344, 297.6227111816406, 0.9929229021072388], [464.9094543457031, 351.8503112792969, 0.9743931293487549], [424.20684814453125, 359.9205627441406, 0.9927427768707275], [507.3866271972656, 426.78631591796875, 0.9753771424293518], [459.6654052734375, 456.3697814941406, 0.9933345317840576], [573.7371215820312, 431.2774658203125, 0.9855343103408813], [559.3348999023438, 449.10968017578125, 0.9938695430755615], [473.88525390625, 533.6989135742188, 0.9628337025642395], [434.9863586425781, 550.305419921875, 0.984531044960022], [611.3748779296875, 556.8482055664062, 0.9523242115974426], [595.2881469726562, 579.12646484375, 0.9859683513641357], [555.6494140625, 694.77392578125, 0.8492149114608765], [535.7183837890625, 707.4217529296875, 0.9216723442077637]]",person 1
