frame_idx,cls,track_id,source,conf,x1,y1,x2,y2,pose_keypoints,label
56,person,1,pose,0.9547487616539001,513,47,1217,756,"[[856.8704833984375, 211.5856475830078, 0.998866081237793], [919.0018310546875, 187.94168090820312, 0.9990109205245972], [833.0657958984375, 165.80328369140625, 0.9940866231918335], [982.2055053710938, 268.3052673339844, 0.9820042252540588], [778.2802124023438, 213.38128662109375, 0.6028109192848206], [1087.0020751953125, 467.6263732910156, 0.9945567846298218], [638.6691284179688, 465.1668395996094, 0.9960028529167175], [1150.080078125, 757.6979370117188, 0.3895912170410156], [574.7950439453125, 757.5387573242188, 0.42347243428230286], [1054.4344482421875, 726.986083984375, 0.006826336495578289], [631.5919189453125, 730.1495971679688, 0.004399011842906475], [986.7073364257812, 768.0, 0.0010219344403594732], [706.9279174804688, 768.0, 0.0012234679888933897], [991.987548828125, 716.9945678710938, 0.0008631528471596539], [708.1846923828125, 740.2868041992188, 0.000707272149156779], [919.8160400390625, 768.0, 0.0006946734501980245], [778.0332641601562, 768.0, 0.0006729098386131227]]",person 1
57,person,1,pose,0.9546046853065491,513,47,1217,756,"[[857.62841796875, 211.06619262695312, 0.9988831877708435], [919.8233642578125, 187.80722045898438, 0.9990170001983643], [833.8115844726562, 165.5214385986328, 0.9943015575408936], [982.8861083984375, 269.3827209472656, 0.981682538986206], [778.8861083984375, 214.1790008544922, 0.6125827431678772], [1087.3370361328125, 467.739990234375, 0.9943032264709473], [639.0139770507812, 465.6033935546875, 0.995917022228241], [1149.967041015625, 758.1002197265625, 0.3675678074359894], [574.7786865234375, 757.3960571289062, 0.4023216664791107], [1051.64404296875, 725.6202392578125, 0.006672068499028683], [631.42041015625, 728.4354858398438, 0.004263691138476133], [987.1284790039062, 768.0, 0.0010145370615646243], [707.4043579101562, 768.0, 0.0012200756464153528], [992.4068603515625, 715.7163696289062, 0.0008644800982438028], [708.9337158203125, 739.0739135742188, 0.0007067593978717923], [920.4918823242188, 768.0, 0.0006974990828894079], [778.4509887695312, 768.0, 0.0006763998535461724]]",person 1
58,person,1,pose,0.9544913530349731,513,47,1217,756,"[[858.274658203125, 210.52877807617188, 0.9988815188407898], [920.618896484375, 187.64564514160156, 0.9989952445030212], [834.66162109375, 164.91876220703125, 0.99433833360672], [983.0809936523438, 270.0595397949219, 0.9814334511756897], [779.76025390625, 213.8299560546875, 0.6248620748519897], [1087.9903564453125, 468.5428771972656, 0.994361400604248], [639.1193237304688, 465.3790283203125, 0.9958776235580444], [1150.5140380859375, 758.6519775390625, 0.3770134449005127], [575.0609741210938, 757.4503173828125, 0.4074625074863434], [1052.5064697265625, 727.3450317382812, 0.0067191049456596375], [631.9082641601562, 729.272216796875, 0.004279384855180979], [987.1536254882812, 768.0, 0.001006675767712295], [707.6166381835938, 768.0, 0.0012066321214661002], [992.0567016601562, 716.5250244140625, 0.0008510610205121338], [709.0739135742188, 739.7537231445312, 0.000694585673045367], [919.8125, 768.0, 0.0007056112517602742], [778.8184814453125, 768.0, 0.0006811288767494261]]",person 1
59,person,1,pose,0.9544259905815125,513,47,1218,756,"[[858.8766479492188, 210.40675354003906, 0.9988976716995239], [921.3167724609375, 187.61480712890625, 0.9990099668502808], [835.2858276367188, 164.72450256347656, 0.9943254590034485], [983.5317993164062, 270.1769104003906, 0.9815539121627808], [780.6008911132812, 213.54298400878906, 0.6205177307128906], [1087.2938232421875, 469.5314025878906, 0.9941918253898621], [639.51953125, 465.656982421875, 0.9958797693252563], [1150.5255126953125, 759.8026123046875, 0.36004555225372314], [575.2657470703125, 758.0753784179688, 0.4023361802101135], [1051.564208984375, 726.1986694335938, 0.006504512391984463], [632.1651000976562, 729.0321655273438, 0.004307388793677092], [986.0368041992188, 768.0, 0.0009630328859202564], [706.9502563476562, 768.0, 0.001168014481663704], [990.7022094726562, 716.3125610351562, 0.0008342841174453497], [708.7471313476562, 739.4210815429688, 0.0006816665991209447], [918.4998168945312, 768.0, 0.0007117606000974774], [778.682861328125, 768.0, 0.0006844361196272075]]",person 1
60,person,1,pose,0.954495108127594,514,47,1218,756,"[[859.0287475585938, 210.24514770507812, 0.998906135559082], [921.5663452148438, 187.8326873779297, 0.9989596605300903], [836.0728759765625, 164.7777862548828, 0.994326651096344], [983.9387817382812, 271.0024108886719, 0.9792572259902954], [781.2037963867188, 213.83018493652344, 0.6054649949073792], [1086.88330078125, 469.3516845703125, 0.9939817786216736], [640.2456665039062, 465.1117248535156, 0.9959062337875366], [1149.931396484375, 760.4556884765625, 0.33881744742393494], [575.5379028320312, 757.8502807617188, 0.39156779646873474], [1048.0283203125, 723.2894897460938, 0.006624564528465271], [632.5634155273438, 728.228271484375, 0.004341237712651491], [986.5274047851562, 768.0, 0.000985911930911243], [707.1806640625, 768.0, 0.001205714768730104], [990.7587280273438, 716.3071899414062, 0.0008350257412530482], [708.8222045898438, 738.6879272460938, 0.0006763534620404243], [918.71142578125, 768.0, 0.0007138078799471259], [778.8583374023438, 768.0, 0.0006792710046283901]]",person 1
61,person,1,pose,0.9545001864433289,514,47,1218,756,"[[859.7294311523438, 210.5409698486328, 0.9988484382629395], [921.0750122070312, 190.72410583496094, 0.9989000558853149], [835.7366943359375, 169.2393341064453, 0.9941015839576721], [985.3588256835938, 271.3325500488281, 0.9790694117546082], [780.1876831054688, 217.9155731201172, 0.6074545979499817], [1087.7894287109375, 469.0233154296875, 0.9942291975021362], [640.6317138671875, 465.5685729980469, 0.9959088563919067], [1150.944091796875, 759.73388671875, 0.37276116013526917], [575.267333984375, 757.5223388671875, 0.41577568650245667], [1049.8919677734375, 724.6312866210938, 0.006502809002995491], [632.7315063476562, 729.1237182617188, 0.0045638903975486755], [986.6668090820312, 768.0, 0.0009982568444684148], [706.5629272460938, 768.0, 0.00121106649748981], [991.9609375, 718.0852661132812, 0.0008313680882565677], [708.8836059570312, 740.4151611328125, 0.0006848782068118453], [919.7234497070312, 768.0, 0.0006798678077757359], [778.9569702148438, 768.0, 0.0006483484758064151]]",person 1
62,person,1,pose,0.954485023021698,514,47,1218,756,"[[861.8558349609375, 211.57981872558594, 0.9986404776573181], [926.153564453125, 195.2097930908203, 0.9984044432640076], [837.5061645507812, 170.2454833984375, 0.9921608567237854], [987.9947509765625, 275.70147705078125, 0.9755896925926208], [780.95703125, 214.59152221679688, 0.6245699524879456], [1088.3641357421875, 469.6373596191406, 0.9947146773338318], [640.794921875, 466.2176208496094, 0.9958990216255188], [1151.946533203125, 760.9625244140625, 0.3976181745529175], [575.6254272460938, 757.0418090820312, 0.40340521931648254], [1047.88525390625, 725.75244140625, 0.006755267735570669], [631.0243530273438, 728.1202392578125, 0.0045751603320240974], [986.5234985351562, 768.0, 0.0010159395169466734], [707.9371948242188, 768.0, 0.001236454932950437], [992.0763549804688, 718.087890625, 0.0007926724501885474], [708.6640625, 740.0439453125, 0.0006675492040812969], [917.47509765625, 768.0, 0.0006753364577889442], [778.81298828125, 768.0, 0.0006581975612789392]]",person 1
63,person,1,pose,0.9544491529464721,514,47,1218,756,"[[862.142578125, 211.76190185546875, 0.9988747239112854], [924.9551391601562, 192.63909912109375, 0.9988070726394653], [837.8052978515625, 168.6837158203125, 0.9940357208251953], [987.938232421875, 274.1752014160156, 0.9759551882743835], [781.265625, 215.56109619140625, 0.622987687587738], [1089.5565185546875, 469.1462707519531, 0.9943603873252869], [640.909912109375, 465.0400695800781, 0.9957030415534973], [1152.45947265625, 760.056640625, 0.40368756651878357], [575.5535278320312, 757.0656127929688, 0.40535297989845276], [1052.1827392578125, 727.9172973632812, 0.006817719899117947], [631.9130859375, 728.4629516601562, 0.004360216204077005], [987.5072021484375, 768.0, 0.0010131134185940027], [707.8560180664062, 768.0, 0.0012098436709493399], [993.5870361328125, 717.8236083984375, 0.000829976168461144], [710.0025024414062, 740.5806274414062, 0.000693201320245862], [920.04736328125, 768.0, 0.0006875647814013064], [779.8516845703125, 768.0, 0.0006676605553366244]]",person 1
64,person,1,pose,0.9543351531028748,514,47,1219,756,"[[861.9332275390625, 211.80166625976562, 0.9989556074142456], [923.9627685546875, 189.76487731933594, 0.9989595413208008], [837.8402099609375, 167.0855712890625, 0.994752049446106], [987.3480224609375, 271.3282775878906, 0.976586103439331], [782.1500854492188, 215.38577270507812, 0.6134489178657532], [1089.39599609375, 469.0221252441406, 0.9938817024230957], [641.0422973632812, 464.7191467285156, 0.9957893490791321], [1151.7432861328125, 760.1143188476562, 0.37033918499946594], [575.5933227539062, 757.6376342773438, 0.40050405263900757], [1049.9222412109375, 725.2633666992188, 0.006829680874943733], [632.4705200195312, 728.1757202148438, 0.004354727920144796], [987.5430908203125, 768.0, 0.0009904711041599512], [707.3372192382812, 768.0, 0.0011814854806289077], [993.1576538085938, 716.7777099609375, 0.0008426494896411896], [710.6229858398438, 739.7105712890625, 0.0006792905041947961], [920.8021850585938, 768.0, 0.0007195065845735371], [780.2536010742188, 768.0, 0.000674098904710263]]",person 1
65,person,1,pose,0.9541422247886657,515,47,1219,756,"[[862.586181640625, 211.49256896972656, 0.9989977478981018], [924.9027099609375, 189.27247619628906, 0.9990092515945435], [838.6174926757812, 165.95013427734375, 0.9948937892913818], [987.7777709960938, 270.9051513671875, 0.9765507578849792], [782.826416015625, 213.60711669921875, 0.6101636290550232], [1089.6689453125, 468.2870178222656, 0.9938454031944275], [641.49169921875, 464.5660705566406, 0.9957177042961121], [1152.32470703125, 759.7012939453125, 0.37268123030662537], [575.7894287109375, 758.0480346679688, 0.3969668447971344], [1050.829345703125, 725.285888671875, 0.006903910078108311], [633.350341796875, 728.715576171875, 0.004251674748957157], [988.26220703125, 768.0, 0.0009980115573853254], [708.250732421875, 768.0, 0.0011831822339445353], [993.745849609375, 716.7247924804688, 0.0008508817991241813], [710.8882446289062, 739.88623046875, 0.0006841928116045892], [920.925537109375, 768.0, 0.0007287938497029245], [780.2305297851562, 768.0, 0.000686283630784601]]",person 1
66,person,1,pose,0.954016923904419,515,47,1219,756,"[[862.9727172851562, 211.15086364746094, 0.9990125894546509], [925.494140625, 188.91012573242188, 0.9990137815475464], [838.957763671875, 165.4468536376953, 0.9949480295181274], [988.258056640625, 270.8111572265625, 0.9762440919876099], [783.1271362304688, 213.16180419921875, 0.6099153161048889], [1089.8096923828125, 468.3581237792969, 0.9937713742256165], [641.70703125, 464.148681640625, 0.9957094192504883], [1152.7271728515625, 760.1900634765625, 0.37056538462638855], [576.1055297851562, 757.9148559570312, 0.39818742871284485], [1050.5194091796875, 725.2994384765625, 0.006916934158653021], [634.6597900390625, 728.2384643554688, 0.004276713822036982], [988.5370483398438, 768.0, 0.0009790259646251798], [708.6966552734375, 768.0, 0.0011668035294860601], [994.1656494140625, 716.9344482421875, 0.0008524127188138664], [711.1954956054688, 739.8495483398438, 0.0006855158135294914], [921.12158203125, 768.0, 0.0007327299099415541], [780.7578125, 768.0, 0.0006877920823171735]]",person 1
67,person,1,pose,0.9539566516876221,515,47,1219,756,"[[862.8417358398438, 211.2869415283203, 0.9990039467811584], [925.4662475585938, 189.19259643554688, 0.9990116357803345], [838.8515625, 165.80210876464844, 0.994955837726593], [988.3594360351562, 271.7218322753906, 0.9768099188804626], [783.1763305664062, 214.17369079589844, 0.6134356260299683], [1089.643798828125, 468.64752197265625, 0.993645191192627], [641.9814453125, 464.19842529296875, 0.9956563711166382], [1152.269775390625, 760.3811645507812, 0.36044514179229736], [576.2225952148438, 757.8401489257812, 0.39271280169487], [1049.840087890625, 725.4942016601562, 0.0067345574498176575], [634.176025390625, 727.7567138671875, 0.004305961541831493], [988.1524047851562, 768.0, 0.000986306113190949], [708.4194946289062, 768.0, 0.001181583502329886], [993.2435302734375, 717.1408081054688, 0.0008545161108486354], [710.7955322265625, 739.5736083984375, 0.0006890915683470666], [920.4671630859375, 768.0, 0.0007313938695006073], [780.4896850585938, 768.0, 0.0006879323627799749]]",person 1
68,person,1,pose,0.953904640674591,515,47,1219,756,"[[862.7166748046875, 211.66029357910156, 0.9989964365959167], [925.3856201171875, 189.24037170410156, 0.998989999294281], [838.8026733398438, 166.01829528808594, 0.9949783682823181], [988.40087890625, 271.1296691894531, 0.9761263132095337], [783.2280883789062, 213.85316467285156, 0.6138819456100464], [1089.6123046875, 468.6531982421875, 0.9936677813529968], [642.1838989257812, 463.9066467285156, 0.9956285953521729], [1152.08251953125, 760.8246459960938, 0.35414907336235046], [576.1543579101562, 757.845458984375, 0.38460347056388855], [1048.823974609375, 724.5084838867188, 0.006672258023172617], [634.3804321289062, 726.6029052734375, 0.004353857599198818], [988.2022094726562, 768.0, 0.0009987687226384878], [708.3603515625, 768.0, 0.0011881390819326043], [993.2987060546875, 716.5957641601562, 0.0008547111065126956], [711.2037353515625, 739.2366333007812, 0.0006843102164566517], [920.7272338867188, 768.0, 0.000736568181309849], [780.8779907226562, 768.0, 0.0006853224476799369]]",person 1
69,person,1,pose,0.9538956999778747,515,47,1219,756,"[[862.5880126953125, 211.7359161376953, 0.9989991784095764], [925.2202758789062, 189.42112731933594, 0.9989907145500183], [838.6013793945312, 166.1097412109375, 0.9949944019317627], [988.197998046875, 271.55523681640625, 0.9765428900718689], [783.0642700195312, 214.17413330078125, 0.6179108619689941], [1090.1441650390625, 468.48870849609375, 0.9937795996665955], [642.0239868164062, 464.0711669921875, 0.9956331849098206], [1152.2493896484375, 760.7125854492188, 0.36836957931518555], [576.1967163085938, 757.6876831054688, 0.39332911372184753], [1049.0064697265625, 726.2033081054688, 0.006817352492362261], [634.4417724609375, 727.1842041015625, 0.004472218919545412], [988.134521484375, 768.0, 0.0010000283364206553], [708.0977172851562, 768.0, 0.0011869128793478012], [993.10302734375, 717.2454833984375, 0.0008597447886131704], [710.8162231445312, 739.6054077148438, 0.0006924238405190408], [920.348388671875, 768.0, 0.0007297035190276802], [780.5291137695312, 768.0, 0.000685875944327563]]",person 1
70,person,1,pose,0.9538726210594177,515,47,1219,756,"[[862.1997680664062, 211.66693115234375, 0.9989929795265198], [924.9896850585938, 189.2891845703125, 0.9989767074584961], [838.4363403320312, 165.8541259765625, 0.9949190020561218], [987.9081420898438, 271.3494567871094, 0.9765313267707825], [783.0391235351562, 213.6046142578125, 0.6142274141311646], [1090.2078857421875, 468.75201416015625, 0.993674635887146], [642.0234375, 463.9847717285156, 0.9956530332565308], [1152.175537109375, 760.56640625, 0.3503844738006592], [576.0767211914062, 757.6559448242188, 0.38162899017333984], [1048.8441162109375, 724.4290161132812, 0.006736813113093376], [633.937255859375, 726.3043212890625, 0.004366640467196703], [988.1502075195312, 768.0, 0.0009828479960560799], [708.3554077148438, 768.0, 0.0011724287178367376], [992.7567749023438, 716.2769775390625, 0.0008522351854480803], [711.0596923828125, 738.6664428710938, 0.0006851601647213101], [920.1114501953125, 768.0, 0.0007400829927064478], [780.4406127929688, 768.0, 0.0006927998038008809]]",person 1
71,person,1,pose,0.9538320779800415,515,47,1219,756,"[[861.947265625, 211.02078247070312, 0.9989672899246216], [924.7875366210938, 189.0610809326172, 0.9990013241767883], [838.4520874023438, 165.22630310058594, 0.9947466254234314], [987.0617065429688, 271.80645751953125, 0.9787821173667908], [783.17236328125, 213.1912841796875, 0.6192135810852051], [1089.723876953125, 468.64495849609375, 0.9938321113586426], [641.9161376953125, 463.9995422363281, 0.9957061409950256], [1151.982421875, 760.8521118164062, 0.34277617931365967], [576.0404052734375, 757.770263671875, 0.3786110579967499], [1048.00048828125, 724.3333740234375, 0.006617749109864235], [634.2808837890625, 726.1216430664062, 0.004293716978281736], [987.6834716796875, 768.0, 0.0009713715990073979], [708.008056640625, 768.0, 0.001163763226941228], [991.8035278320312, 715.7908325195312, 0.000831849523819983], [710.7643432617188, 738.1849975585938, 0.0006703067338094115], [919.2168579101562, 768.0, 0.0007376442663371563], [780.1888427734375, 768.0, 0.0006978281890042126]]",person 1
72,person,1,pose,0.9538296937942505,515,47,1219,756,"[[862.0083618164062, 210.607666015625, 0.9989683628082275], [924.828857421875, 188.86863708496094, 0.998997151851654], [838.5606079101562, 164.73199462890625, 0.9946737289428711], [986.9111938476562, 271.7425537109375, 0.9786273837089539], [783.3013916015625, 212.5366973876953, 0.6163865327835083], [1089.60498046875, 468.88653564453125, 0.9938603639602661], [641.846435546875, 464.2248840332031, 0.9957465529441833], [1152.3895263671875, 761.068115234375, 0.3423731029033661], [576.0805053710938, 758.0798950195312, 0.3763352632522583], [1048.366943359375, 724.8143310546875, 0.006584345828741789], [634.7128295898438, 726.0008544921875, 0.004208947531878948], [987.672119140625, 768.0, 0.0009555139113217592], [707.894287109375, 768.0, 0.0011536001693457365], [991.8244018554688, 715.881103515625, 0.0008275589207187295], [710.8593139648438, 738.402099609375, 0.0006758715026080608], [918.928955078125, 768.0, 0.0007286330801434815], [780.3756713867188, 768.0, 0.0006992198759689927]]",person 1
73,person,1,pose,0.9538602709770203,515,47,1219,756,"[[862.0925903320312, 210.95408630371094, 0.9989674091339111], [924.826171875, 188.80702209472656, 0.9990097284317017], [838.7098999023438, 164.76800537109375, 0.9947035908699036], [986.89501953125, 271.0841979980469, 0.9788495898246765], [783.3671264648438, 212.10076904296875, 0.6166129112243652], [1089.847412109375, 468.4884033203125, 0.9939817786216736], [642.0195922851562, 464.3468017578125, 0.9957184195518494], [1152.4580078125, 760.8660278320312, 0.3467819392681122], [576.6243896484375, 758.4338989257812, 0.37073108553886414], [1048.025146484375, 725.0897827148438, 0.006661000661551952], [635.9509887695312, 725.70703125, 0.004178726579993963], [988.0151977539062, 768.0, 0.0009702042443677783], [708.2664794921875, 768.0, 0.0011560384882614017], [992.1048583984375, 715.6458129882812, 0.0008378616184927523], [710.9856567382812, 738.5330200195312, 0.0006809166516177356], [919.262451171875, 768.0, 0.0007337608840316534], [780.2213745117188, 768.0, 0.0007058029295876622]]",person 1
74,person,1,pose,0.9539479494094849,515,47,1219,756,"[[861.8640747070312, 211.14767456054688, 0.9989615678787231], [924.77685546875, 189.1358184814453, 0.9990026354789734], [838.5784912109375, 165.01263427734375, 0.9946019649505615], [986.66015625, 271.5685729980469, 0.9792983531951904], [783.1358642578125, 212.3287811279297, 0.6177423000335693], [1089.5848388671875, 468.3597106933594, 0.9941228032112122], [641.8963623046875, 464.3812255859375, 0.9956982135772705], [1152.208251953125, 760.6111450195312, 0.3525920510292053], [576.6040649414062, 758.2918701171875, 0.3720840513706207], [1047.2569580078125, 724.9130249023438, 0.006715093273669481], [635.1365966796875, 725.978271484375, 0.004233804065734148], [987.9551391601562, 768.0, 0.000984824262559414], [708.4920043945312, 768.0, 0.0011666294885799289], [992.0823364257812, 715.7906494140625, 0.000838715466670692], [710.7434692382812, 738.6119995117188, 0.0006781868869438767], [919.19677734375, 768.0, 0.0007332208915613592], [780.0057983398438, 768.0, 0.0007052882574498653]]",person 1
75,person,1,pose,0.9540555834770202,515,47,1219,756,"[[861.79150390625, 211.74314880371094, 0.9989374279975891], [924.4478149414062, 189.5946807861328, 0.9990167617797852], [838.4700927734375, 165.6911163330078, 0.9946656227111816], [986.2001953125, 271.91009521484375, 0.9800641536712646], [782.9498901367188, 213.16334533691406, 0.6267915368080139], [1088.8360595703125, 468.74505615234375, 0.9939907789230347], [641.96435546875, 464.3742370605469, 0.9957297444343567], [1151.3309326171875, 760.6290893554688, 0.3419075608253479], [576.7686157226562, 758.2125244140625, 0.3744438886642456], [1045.83349609375, 724.0982666015625, 0.006644900888204575], [635.6631469726562, 725.9627685546875, 0.004278472624719143], [987.3369750976562, 768.0, 0.0009983667405322194], [708.126708984375, 768.0, 0.001197718782350421], [990.9619750976562, 715.7719116210938, 0.0008430081652477384], [710.2122192382812, 738.2835693359375, 0.0006844397285021842], [918.5892944335938, 768.0, 0.0007361148600466549], [779.5, 768.0, 0.0007104594260454178]]",person 1
76,person,1,pose,0.9541389346122742,515,47,1219,756,"[[861.1583251953125, 212.65957641601562, 0.9989301562309265], [923.991943359375, 190.1604461669922, 0.9990125894546509], [837.8828735351562, 166.43341064453125, 0.9946516156196594], [986.1365356445312, 272.5014343261719, 0.9798226952552795], [782.1969604492188, 214.03318786621094, 0.6211219429969788], [1088.4658203125, 468.9471740722656, 0.9939437508583069], [641.7734375, 464.3873291015625, 0.9956858158111572], [1151.18212890625, 760.5698852539062, 0.33479297161102295], [576.7228393554688, 758.099853515625, 0.3698722720146179], [1045.9945068359375, 723.1882934570312, 0.006581854075193405], [635.779052734375, 725.85595703125, 0.004254522267729044], [987.1318359375, 768.0, 0.001005890080705285], [707.9894409179688, 768.0, 0.0012059847358614206], [990.6267700195312, 715.7476806640625, 0.0008474364876747131], [709.7341918945312, 738.1094970703125, 0.0006846226751804352], [918.5949096679688, 768.0, 0.0007412927807308733], [779.2308959960938, 768.0, 0.0007105660624802113]]",person 1
77,person,1,pose,0.9541955351829529,515,47,1219,756,"[[860.6421508789062, 213.5444793701172, 0.9989427924156189], [923.7278442382812, 190.708984375, 0.9989920258522034], [837.7544555664062, 166.89208984375, 0.9946774244308472], [986.1351928710938, 272.5322570800781, 0.9787096977233887], [782.1809692382812, 213.6988983154297, 0.6129656434059143], [1088.13427734375, 469.2921447753906, 0.9939703941345215], [641.8999633789062, 464.7492980957031, 0.9956855773925781], [1151.0440673828125, 760.5662841796875, 0.3353729844093323], [576.8031005859375, 758.128662109375, 0.3660808503627777], [1046.3497314453125, 723.7716064453125, 0.0065383389592170715], [635.4738159179688, 725.5795288085938, 0.004235288128256798], [987.068359375, 768.0, 0.0010120444931089878], [708.1492919921875, 768.0, 0.001206000684760511], [990.6508178710938, 715.6822509765625, 0.0008548421901650727], [709.4140625, 738.2516479492188, 0.0006876171682961285], [918.6837158203125, 768.0, 0.0007443508948199451], [778.8322143554688, 768.0, 0.0007089504506438971]]",person 1
78,person,1,pose,0.954246973991394,515,47,1219,756,"[[860.2167358398438, 214.03990173339844, 0.9989414811134338], [923.3494873046875, 190.99102783203125, 0.9989901185035706], [837.4729614257812, 167.3352813720703, 0.9947431087493896], [985.9199829101562, 272.5128173828125, 0.9786422252655029], [782.0079345703125, 213.92970275878906, 0.6135876178741455], [1087.9971923828125, 469.4114990234375, 0.9938951134681702], [641.5865478515625, 464.8179016113281, 0.9956865906715393], [1150.9671630859375, 760.6554565429688, 0.3302691578865051], [576.842041015625, 757.9417114257812, 0.3640737235546112], [1046.3848876953125, 724.0206298828125, 0.006450201850384474], [634.7713623046875, 725.2987670898438, 0.004237873014062643], [986.83837890625, 768.0, 0.0009921862510964274], [707.7839965820312, 768.0, 0.0011878358200192451], [990.7430419921875, 715.887451171875, 0.0008497094386257231], [709.0263671875, 738.3810424804688, 0.0006856409017927945], [918.6803588867188, 768.0, 0.0007406188524328172], [778.4240112304688, 768.0, 0.0007076123147271574]]",person 1
79,person,1,pose,0.9542297840118408,515,46,1218,756,"[[859.6336669921875, 214.45765686035156, 0.9989461302757263], [922.9038696289062, 191.131591796875, 0.999016284942627], [836.7658081054688, 167.57119750976562, 0.9948421120643616], [985.85107421875, 272.480224609375, 0.9790830016136169], [781.4817504882812, 214.0680389404297, 0.6162960529327393], [1088.0557861328125, 469.90087890625, 0.993869423866272], [641.0811767578125, 465.2377624511719, 0.9956971406936646], [1150.98828125, 760.3287963867188, 0.3422420918941498], [576.5978393554688, 757.966552734375, 0.3806740641593933], [1049.0284423828125, 725.30419921875, 0.006471744738519192], [634.352294921875, 727.0223388671875, 0.004259207285940647], [986.9486083984375, 768.0, 0.000986867700703442], [707.9747314453125, 768.0, 0.001179282320663333], [991.5690307617188, 716.80419921875, 0.0008462080149911344], [709.177734375, 739.494140625, 0.0006788435275666416], [919.4606323242188, 768.0, 0.0007419352186843753], [778.7598266601562, 768.0, 0.0007003312348388135]]",person 1
80,person,1,pose,0.9542130589485168,514,46,1218,756,"[[859.793212890625, 214.976318359375, 0.9989643096923828], [922.8816528320312, 190.93344116210938, 0.9990123510360718], [836.2985229492188, 167.90020751953125, 0.9951819777488708], [986.1113891601562, 271.515869140625, 0.9780001044273376], [780.7306518554688, 214.38807678222656, 0.6324615478515625], [1088.271728515625, 469.6197509765625, 0.9937942028045654], [640.7868041992188, 465.42437744140625, 0.9956725835800171], [1151.1842041015625, 760.5247192382812, 0.34874120354652405], [576.4342651367188, 757.909912109375, 0.38171324133872986], [1048.362060546875, 725.6209106445312, 0.006528214551508427], [633.9887084960938, 727.3488159179688, 0.004297716077417135], [986.98779296875, 768.0, 0.0009591060224920511], [707.8597412109375, 768.0, 0.0011426236014813185], [992.4842529296875, 717.1231689453125, 0.0008536322857253253], [709.167724609375, 740.2106323242188, 0.0006799478433094919], [920.533935546875, 768.0, 0.0007402787450700998], [778.7908325195312, 768.0, 0.0006919766310602427]]",person 1
81,person,1,pose,0.9542618513107299,514,46,1218,756,"[[859.4511108398438, 214.74649047851562, 0.9989528656005859], [922.4219360351562, 191.06997680664062, 0.9990264177322388], [835.7238159179688, 168.06512451171875, 0.9951035976409912], [985.6211547851562, 272.1261291503906, 0.9793293476104736], [780.4360961914062, 215.17105102539062, 0.6359115242958069], [1088.2008056640625, 469.7313537597656, 0.9938236474990845], [640.748779296875, 465.6145935058594, 0.9956510663032532], [1151.4022216796875, 760.06982421875, 0.3554621934890747], [576.26025390625, 757.8900756835938, 0.38486209511756897], [1048.9149169921875, 726.1677856445312, 0.006663506384938955], [633.5202026367188, 727.9940795898438, 0.00431985966861248], [986.83251953125, 768.0, 0.000960565113928169], [707.63134765625, 768.0, 0.0011509668547660112], [992.4629516601562, 717.227783203125, 0.0008563982555642724], [708.9696044921875, 740.2428588867188, 0.0006901473389007151], [920.3592529296875, 768.0, 0.0007334683323279023], [778.4666137695312, 768.0, 0.0006951396935619414]]",person 1
82,person,1,pose,0.9543466210365296,514,46,1218,756,"[[858.6043701171875, 215.4958953857422, 0.9989396929740906], [921.7437133789062, 191.16650390625, 0.9990146160125732], [835.2348022460938, 168.39862060546875, 0.994983434677124], [985.6173706054688, 271.2825622558594, 0.9794408082962036], [780.4931030273438, 214.65199279785156, 0.6230089068412781], [1088.1068115234375, 469.2707214355469, 0.9939233660697937], [640.6959838867188, 465.49444580078125, 0.9957143664360046], [1151.6885986328125, 760.0791015625, 0.3576510548591614], [576.2257690429688, 758.063232421875, 0.38263624906539917], [1049.009765625, 725.634521484375, 0.00671735592186451], [633.8740234375, 727.7523803710938, 0.0043624211102724075], [987.01025390625, 768.0, 0.0009482859750278294], [707.7118530273438, 768.0, 0.0011219215812161565], [992.6389770507812, 717.3396606445312, 0.0008556735119782388], [708.9740600585938, 740.7507934570312, 0.0006789839826524258], [920.5849609375, 768.0, 0.0007443721406161785], [778.5055541992188, 768.0, 0.0006947204819880426]]",person 1
83,person,1,pose,0.9543527483940124,514,46,1218,756,"[[857.8395385742188, 216.10585021972656, 0.9988862872123718], [921.0202026367188, 191.41636657714844, 0.9989652633666992], [834.6301879882812, 168.50123596191406, 0.994690477848053], [984.4872436523438, 271.6005554199219, 0.9795079827308655], [779.9510498046875, 214.6143798828125, 0.6206563115119934], [1086.988037109375, 469.29608154296875, 0.9940570592880249], [640.4705200195312, 465.2629089355469, 0.9958010315895081], [1151.5120849609375, 760.1718139648438, 0.35623860359191895], [576.0364990234375, 758.4400634765625, 0.3877597749233246], [1048.9122314453125, 726.2147827148438, 0.006549051497131586], [633.5418701171875, 728.4296264648438, 0.004405599553138018], [985.9143676757812, 768.0, 0.0009534690179862082], [707.10302734375, 768.0, 0.001141238957643509], [990.6060180664062, 717.7366943359375, 0.0008437043870799243], [708.1915283203125, 741.160888671875, 0.0006733352201990783], [918.869384765625, 768.0, 0.0007413051789626479], [778.3058471679688, 768.0, 0.0006946605863049626]]",person 1
