frame_idx,track_id,face_detected,face_conf,face_x1,face_y1,face_x2,face_y2
64,2,True,0.9990928530693054,272,-5,490,315
65,1,True,0.9991324305534363,787,-2,1027,312
65,2,True,0.9990003705024719,273,-4,490,315
66,1,True,0.9992517709732056,787,-3,1029,313
66,2,True,0.9989721655845643,274,-4,492,315
67,1,True,0.9993133544921875,787,-3,1029,314
67,2,True,0.9989295959472656,274,-4,493,315
68,1,True,0.9993807196617126,787,-4,1032,315
68,2,True,0.9988714218139648,275,-4,494,317
69,1,True,0.999490213394165,788,-4,1035,317
69,2,True,0.9987673044204712,276,-9,495,320
70,1,True,0.9995523810386657,788,-3,1036,317
70,2,True,0.9987546801567078,279,-8,499,323
71,1,True,0.9995756983757019,788,-2,1036,318
71,2,True,0.9987737536430359,282,-7,504,323
72,1,True,0.9996406197547912,788,-1,1037,319
72,2,True,0.9987958312034607,287,-7,512,319
73,1,True,0.999682354927063,788,-1,1038,319
73,2,True,0.9986863732337952,292,-7,523,312
74,1,True,0.9997072339057922,787,-1,1037,320
74,2,True,0.9987791180610657,299,-3,537,306
75,1,True,0.9997317075729371,787,-3,1039,321
75,2,True,0.9984075784683227,302,-5,553,305
76,1,True,0.9997571349143982,788,-5,1041,322
76,2,True,0.9972927451133728,304,-8,571,306
77,1,True,0.9997633576393128,790,-6,1042,322
77,2,True,0.9738766193389893,302,-11,583,311
78,1,True,0.9997584223747253,792,-6,1043,322
78,2,True,0.931209671497345,297,-12,590,319
79,1,True,0.9997374057769776,794,-6,1043,321
79,2,True,0.8835968375205994,291,-12,592,324
80,1,True,0.9997218132019043,797,-4,1046,320
80,2,True,0.8684353947639465,288,-12,584,327
81,1,True,0.9997141122817993,800,-4,1049,319
81,2,True,0.8692194104194642,285,-11,564,327
82,1,True,0.99972083568573,802,-5,1053,318
82,2,True,0.8926466345787049,287,-9,547,329
83,1,True,0.999737000465393,805,-6,1057,318
83,2,True,0.9354933261871338,288,-9,531,331
84,1,True,0.9997603297233582,805,-8,1062,317
84,2,True,0.9830708265304565,290,-9,519,332
85,1,True,0.9997611165046691,806,-9,1062,316
85,2,True,0.9986645579338074,291,-9,510,331
86,1,True,0.9997597098350525,809,-12,1065,314
86,2,True,0.9989894747734069,292,-9,511,334
87,1,True,0.999705147743225,811,-17,1069,312
87,2,True,0.9988651871681213,293,-9,511,334
88,1,True,0.9996613264083862,813,-23,1074,309
88,2,True,0.9987383842468261,295,-8,513,333
89,1,True,0.9995721340179443,818,-20,1076,305
89,2,True,0.9986984491348266,297,-7,515,332
90,1,True,0.9994814157485962,823,-20,1080,302
90,2,True,0.998631727695465,300,-6,518,331
91,1,True,0.9993053555488587,827,-15,1080,298
91,2,True,0.9985729098320008,301,-4,521,331
92,1,True,0.9992485880851746,830,-11,1078,295
92,2,True,0.9985737681388855,303,-3,525,331
93,1,True,0.9991935014724731,833,-5,1075,292
93,2,True,0.9985465764999389,304,-3,526,331
94,1,True,0.9992628455162048,835,-11,1079,289
94,2,True,0.9985276818275451,307,-3,527,331
95,1,True,0.9993199706077576,836,-18,1082,287
95,2,True,0.9984956860542298,308,-4,527,331
96,1,True,0.9994476914405823,838,-26,1086,283
96,2,True,0.9985075831413269,310,-5,528,331
97,1,True,0.9995380997657776,840,-33,1091,281
97,2,True,0.9985427856445312,311,-5,528,331
98,1,True,0.9996193408966064,841,-41,1096,279
98,2,True,0.9985828638076782,313,-6,529,330
99,1,True,0.9996085882186889,842,-44,1098,277
99,2,True,0.9985438108444213,314,-6,530,331
100,1,True,0.9996366620063781,843,-43,1102,276
100,2,True,0.998550271987915,316,-5,531,332
101,1,True,0.9996760010719299,845,-47,1106,275
101,2,True,0.998470664024353,318,-5,532,332
102,1,True,0.9996827006340027,847,-49,1110,274
102,2,True,0.9984229326248169,320,-4,535,332
103,1,True,0.9996736288070679,852,-52,1115,273
103,2,True,0.9984061241149902,321,-3,539,331
104,1,True,0.999675178527832,856,-48,1120,272
104,2,True,0.9985128402709961,322,-3,542,331
105,1,True,0.9995949625968933,863,-49,1126,269
105,2,True,0.9985419392585755,324,-3,545,331
106,1,True,0.9994279742240906,871,-45,1134,268
106,2,True,0.9985917806625366,325,-2,548,332
107,1,True,0.9993831396102906,881,-42,1141,266
107,2,True,0.9986395120620728,327,-3,549,332
108,1,True,0.9993648886680603,890,-40,1147,264
108,2,True,0.9986779093742371,328,-3,549,332
109,1,True,0.9993313312530517,901,-44,1157,262
109,2,True,0.9984825849533081,330,-3,549,331
110,1,True,0.9993569731712342,912,-49,1168,260
110,2,True,0.998282504081726,331,-4,548,328
111,1,True,0.9994909644126893,921,-55,1176,256
111,2,True,0.9981041550636292,332,-5,546,324
112,1,True,0.9995376944541932,931,-61,1185,254
112,2,True,0.9978736877441406,331,-7,543,320
113,1,True,0.9995543956756592,941,-67,1196,252
113,2,True,0.9972627282142639,332,-8,540,316
114,1,True,0.9995624899864197,951,-69,1205,249
114,2,True,0.9965908408164978,332,-12,538,311
115,1,True,0.999579131603241,959,-70,1213,246
115,2,True,0.996186363697052,332,-17,537,306
116,1,True,0.9995184063911438,966,-69,1222,245
116,2,True,0.9959827899932862,331,-22,536,300
117,1,True,0.9993481159210205,973,-67,1231,244
117,2,True,0.9959388017654419,330,-28,536,296
118,1,True,0.9991899967193604,980,-65,1238,241
118,2,True,0.9960156202316284,329,-32,538,292
119,1,True,0.9990734219551086,986,-67,1247,239
119,2,True,0.995926833152771,329,-34,541,287
120,1,True,0.9989014863967896,993,-67,1256,237
120,2,True,0.9957260012626648,330,-36,542,282
121,1,True,0.9988736629486084,1000,-68,1264,235
121,2,True,0.9952217698097229,331,-37,543,277
122,1,True,0.9989731192588807,1007,-70,1273,231
122,2,True,0.9949453830718994,333,-38,544,273
123,1,True,0.9991516828536987,1013,-71,1282,230
123,2,True,0.9947367191314698,334,-42,544,269
124,1,True,0.9993332743644714,1021,-73,1291,227
124,2,True,0.995116937160492,334,-45,543,269
125,1,True,0.9995856523513794,1027,-76,1298,226
125,2,True,0.9955779552459717,333,-48,543,269
126,1,True,0.9997543811798095,1031,-82,1306,225
126,2,True,0.9961917400360107,333,-52,543,267
127,1,True,0.9998751282691956,1035,-87,1313,226
127,2,True,0.9966412782669067,331,-55,542,265
128,1,True,0.999922776222229,1039,-94,1320,228
128,2,True,0.9971699714660645,330,-58,541,263
129,1,True,0.9999528646469116,1041,-100,1327,232
129,2,True,0.9975050926208496,330,-61,540,260
130,1,True,0.9999713897705078,1044,-106,1334,234
130,2,True,0.997611916065216,330,-64,540,257
131,1,True,0.9999837636947632,1047,-110,1338,239
131,2,True,0.9976108789443969,331,-65,542,256
132,1,True,0.9999913454055787,1050,-113,1343,243
132,2,True,0.9974832773208618,332,-67,544,252
133,1,True,0.9999917984008789,1053,-114,1346,244
133,2,True,0.9976324915885926,333,-70,546,249
134,1,True,0.9999918699264526,1054,-114,1349,245
134,2,True,0.9977893948554992,334,-72,549,245
135,1,True,0.9999917984008789,1055,-113,1352,247
135,2,True,0.9980768918991089,334,-75,553,243
136,1,True,0.9999884366989136,1060,-113,1358,246
136,2,True,0.9984272480010986,335,-78,555,241
137,1,True,0.9999866008758544,1065,-109,1362,247
137,2,True,0.9987463235855103,335,-80,558,242
138,1,True,0.9999855756759644,1069,-106,1364,248
138,2,True,0.9988804459571838,336,-80,560,243
139,1,True,0.9999839961528778,1073,-105,1366,248
139,2,True,0.9989749938249588,336,-81,560,244
140,1,True,0.9999812046686808,1078,-103,1368,248
140,2,True,0.9989960789680481,336,-81,560,245
