frame_idx,track_id,gaze_detected,inout,x_gaze,y_gaze,offscreen_direction,offscreen_yaw,offscreen_pitch
48,2,True,0.3685638964176178,593,419,down left,-59.60680999755859,-18.594076538085936
49,1,True,0.41481596827507017,575,416,right,20.057525634765625,-8.05107421875
49,2,True,0.36028918623924255,594,422,down left,-61.933589172363284,-15.1524169921875
50,1,True,0.41864765882492067,577,418,right,22.040347290039062,-6.69022216796875
50,2,True,0.3515143871307373,597,424,left,-62.44793853759766,-11.576168823242188
51,1,True,0.4274646520614624,575,418,right,24.731353759765625,-6.136483764648437
51,2,True,0.34263203740119935,598,424,left,-63.226750183105466,-8.318017578125
52,1,True,0.4394548535346985,574,417,right,24.407876586914064,-7.663262939453125
52,2,True,0.34111870527267457,599,425,left,-61.87291412353515,-6.632089233398437
53,1,True,0.4518037736415863,573,414,right,25.685882568359375,-8.611221313476562
53,2,True,0.33811779618263244,600,423,left,-57.855551147460936,-3.2865386962890626
54,1,True,0.4584810197353363,568,410,right,25.003524780273438,-7.610638427734375
54,2,True,0.33211963772773745,605,422,left,-55.84781494140625,-3.2063751220703125
55,1,True,0.4666490197181702,566,407,right,25.4924560546875,-8.82548828125
55,2,True,0.3366328954696655,609,421,left,-55.23888092041015,-4.19334716796875
56,1,True,0.4427231132984161,575,409,right,26.0211669921875,-8.136514282226562
56,2,True,0.3399098336696625,614,421,left,-53.63317108154297,-4.4116363525390625
57,1,True,0.41733385920524596,583,410,right,24.746994018554688,-8.81712646484375
57,2,True,0.3388598680496216,617,421,left,-53.22708282470703,-3.46431884765625
58,1,True,0.3954637944698334,413,102,right,29.373226928710938,-7.5069580078125
58,2,True,0.34087792634963987,409,106,left,-54.55615081787109,-4.776416015625
59,1,True,0.38148691654205324,413,105,right,31.438632202148437,-7.476220703125
59,2,True,0.3949186861515045,410,105,left,-54.93494415283203,-4.672943115234375
60,1,True,0.36775102019309996,413,107,right,26.955755615234374,-7.41173095703125
60,2,True,0.4436481952667236,849,112,left,-60.09832763671875,-6.3120269775390625
61,1,True,0.41094453930854796,417,107,right,29.32636413574219,-7.741445922851563
61,2,True,0.4920122385025024,849,112,left,-65.7435546875,-9.534457397460937
62,1,True,0.4487118721008301,416,108,right,27.250567626953124,-6.290347290039063
62,2,True,0.5356770098209381,848,113,,,
63,1,True,0.4772677838802338,420,108,right,22.62567138671875,-4.210305786132812
63,2,True,0.5723417282104493,850,114,,,
64,1,True,0.500340586900711,422,109,,,
64,2,True,0.5732439517974853,849,117,,,
65,1,True,0.5159937262535095,423,112,,,
65,2,True,0.5798188805580139,849,118,,,
66,1,True,0.5051655113697052,424,113,,,
66,2,True,0.5908370852470398,850,119,,,
67,1,True,0.4908038556575775,424,116,right,20.712457275390626,-4.785403442382813
67,2,True,0.6096598505973816,848,119,,,
68,1,True,0.47681114077568054,425,120,right,26.085711669921874,-3.3686553955078127
68,2,True,0.642486846446991,847,122,,,
69,1,True,0.4596157193183899,426,122,right,24.6321044921875,-2.2960174560546873
69,2,True,0.6624112367630005,844,122,,,
70,1,True,0.4526019155979156,431,123,right,28.569558715820314,-2.2665802001953126
70,2,True,0.6738286137580871,843,123,,,
71,1,True,0.44518218040466306,433,124,right,26.853982543945314,-4.90006103515625
71,2,True,0.677791428565979,843,125,,,
72,1,True,0.44695122838020324,436,124,right,26.5476806640625,-3.530255126953125
72,2,True,0.6712334871292114,845,128,,,
73,1,True,0.46134580969810485,435,127,right,16.348724365234375,-4.15040283203125
73,2,True,0.6629085302352905,844,129,,,
74,1,True,0.48985334634780886,436,129,front,9.233035278320312,-5.5124969482421875
74,2,True,0.6644072532653809,846,130,,,
75,1,True,0.5064318597316741,435,124,,,
75,2,True,0.6735213994979858,848,131,,,
76,1,True,0.5205019891262055,435,120,,,
76,2,True,0.7105571866035462,847,130,,,
77,1,True,0.5340146899223328,437,118,,,
77,2,True,0.7604326605796814,848,129,,,
78,1,True,0.5440971851348877,437,115,,,
78,2,True,0.8007376194000244,849,128,,,
79,1,True,0.546588933467865,434,113,,,
79,2,True,0.8367495894432068,851,128,,,
80,1,True,0.5545101881027221,433,111,,,
80,2,True,0.833057451248169,853,129,,,
81,1,True,0.5608084917068481,433,111,,,
81,2,True,0.7794165849685669,854,130,,,
82,1,True,0.547908878326416,432,112,,,
82,2,True,0.7086368799209595,855,131,,,
83,1,True,0.527725774049759,429,113,,,
83,2,True,0.6498042941093445,856,131,,,
84,1,True,0.5065693378448486,429,116,,,
84,2,True,0.5796689867973328,701,447,,,
85,1,True,0.46376577615737913,428,118,front,5.795535278320313,-2.9820770263671874
85,2,True,0.5460668802261353,702,450,,,
86,1,True,0.4207641303539276,428,118,front,4.572854614257812,-0.4766845703125
86,2,True,0.5393810749053956,701,450,,,
87,1,True,0.38375601172447205,429,118,front,-0.5744873046875,1.2543243408203124
87,2,True,0.5408750891685485,701,452,,,
88,1,True,0.34718570709228513,428,119,front,6.751284790039063,1.3456939697265624
88,2,True,0.5260145425796509,708,450,,,
89,1,True,0.3050403714179993,429,122,right,12.469601440429688,3.0964752197265626
89,2,True,0.519316291809082,716,449,,,
90,1,True,0.31437534689903257,431,122,right,18.834719848632812,2.0977081298828124
90,2,True,0.516595995426178,719,449,,,
91,1,True,0.3275547206401825,432,122,right,23.422744750976562,2.1310882568359375
91,2,True,0.5188549995422364,889,105,,,
92,1,True,0.3544308960437775,437,123,right,25.329910278320312,-0.0598236083984375
92,2,True,0.5241342782974243,893,103,,,
93,1,True,0.3603175044059753,439,124,right,24.935018920898436,0.1503936767578125
93,2,True,0.5309765338897705,892,97,,,
94,1,True,0.36726723313331605,440,123,right,23.575091552734374,-1.843402099609375
94,2,True,0.540952467918396,895,93,,,
95,1,True,0.3444099068641663,440,124,right,16.880520629882813,-2.38642578125
95,2,True,0.5454342126846313,895,87,,,
96,1,True,0.32521685361862185,439,126,right,12.483346557617187,-3.36268310546875
96,2,True,0.5508704543113708,894,82,,,
97,1,True,0.30258989334106445,439,128,front,10.482940673828125,-2.779736328125
97,2,True,0.5587050914764404,726,443,,,
98,1,True,0.29977290630340575,443,129,front,9.044525146484375,-2.37039794921875
98,2,True,0.5606045722961426,737,443,,,
99,1,True,0.2964060723781586,444,129,front,6.74351806640625,-1.9468719482421875
99,2,True,0.55941801071167,744,444,,,
100,1,True,0.29872419238090514,444,130,front,5.365252685546875,-1.6009613037109376
100,2,True,0.561097526550293,754,444,,,
101,1,True,0.29923135638237,445,131,front,5.9763671875,-1.2560821533203126
101,2,True,0.5578864097595215,754,444,,,
102,1,True,0.2911908388137817,447,133,front,7.302297973632813,1.2715728759765625
102,2,True,0.541805911064148,757,445,,,
103,1,True,0.27800395488739016,450,133,front,4.236309814453125,0.6143096923828125
103,2,True,0.5315503597259521,759,447,,,
104,1,True,0.2674525588750839,451,134,front,6.820849609375,0.7626678466796875
104,2,True,0.5214035511016846,764,450,,,
105,1,True,0.2513419896364212,452,131,front,3.40023193359375,1.3409637451171874
105,2,True,0.5050921440124512,767,453,,,
106,1,True,0.23735811114311217,453,129,front,-1.1878173828125,1.3875885009765625
106,2,True,0.4938278615474701,764,455,left,-70.2745361328125,-11.958123779296875
107,1,True,0.21852918565273285,455,126,front,-2.66192626953125,-1.15816650390625
107,2,True,0.48330344557762145,758,455,down left,-77.48701171875,-13.7456787109375
108,1,True,0.22213233411312103,724,460,front,4.544461059570312,-0.938702392578125
108,2,True,0.48010229468345644,751,456,down left,-84.11503601074219,-17.39850769042969
109,1,True,0.24111390709877015,721,464,front,7.894430541992188,-0.2738433837890625
109,2,True,0.4843451321125031,745,458,down left,-81.78378601074219,-15.789776611328126
110,1,True,0.2631408929824829,721,465,right,15.872988891601562,-0.9408355712890625
110,2,True,0.499095493555069,744,459,down left,-76.92311096191406,-15.887942504882812
111,1,True,0.2831561952829361,718,466,right,20.42090759277344,-2.28780517578125
111,2,True,0.5079642534255981,749,458,,,
112,1,True,0.31489512920379636,718,466,right,23.321414184570312,-1.762994384765625
112,2,True,0.5224116921424866,752,458,,,
113,1,True,0.3338315784931183,723,466,right,17.038720703125,-0.420574951171875
113,2,True,0.49405727386474607,749,461,down left,-75.858251953125,-15.987603759765625
114,1,True,0.3280459105968475,727,466,right,13.532867431640625,-0.6946197509765625
114,2,True,0.450008749961853,750,462,down left,-70.91167602539062,-18.317379760742188
115,1,True,0.3264058351516724,737,465,front,7.199557495117188,-0.174072265625
115,2,True,0.4052887737751007,752,463,down left,-65.74268798828125,-18.47325744628906
116,1,True,0.30944270491600034,747,465,front,4.422506713867188,0.5250701904296875
116,2,True,0.3490201234817505,754,465,down left,-65.00242614746094,-21.691876220703126
117,1,True,0.3024988234043121,756,466,front,2.6241241455078126,-1.6758148193359375
117,2,True,0.3024988234043121,756,466,down left,-70.85225067138671,-20.58631591796875
118,1,True,0.2958838641643524,764,467,front,4.206591796875,-4.598233032226562
118,2,True,0.2958838641643524,764,467,down left,-73.91917419433594,-20.6959228515625
119,1,True,0.3196962893009186,765,467,front,-1.4344390869140624,-5.241876220703125
119,2,True,0.3196962893009186,765,467,down left,-75.16477966308594,-18.704486083984374
120,1,True,0.3359240710735321,770,468,front,3.1139739990234374,-6.541958618164062
120,2,True,0.3359240710735321,770,468,down left,-76.00559539794922,-18.14239501953125
121,1,True,0.3682202160358429,769,470,front,7.584500122070312,-7.841513061523438
121,2,True,0.3682202160358429,769,470,down left,-76.33265228271485,-19.0629150390625
122,1,True,0.39328219890594485,770,472,front,10.424789428710938,-6.873837280273437
122,2,True,0.39328219890594485,770,472,down left,-72.52513732910157,-22.098019409179688
123,1,True,0.41694034934043883,772,474,right,12.187039184570313,-7.397152709960937
123,2,True,0.41694034934043883,772,474,down left,-69.61766815185547,-25.557278442382813
124,1,True,0.41665186882019045,774,475,right,19.187454223632812,-7.3151611328125
124,2,True,0.41665186882019045,774,475,down left,-71.38387908935547,-30.006393432617188
125,1,True,0.42534639239311217,777,475,right,16.780880737304688,-8.975390625
125,2,True,0.42534639239311217,777,475,down left,-71.34551239013672,-30.7560546875
126,1,True,0.41588197350502015,779,476,right,16.052035522460937,-9.66177978515625
126,2,True,0.41588197350502015,779,476,down left,-70.08901519775391,-28.24066162109375
127,1,True,0.3776607275009155,782,479,right,14.402450561523438,-8.869403076171874
127,2,True,0.3776607275009155,782,479,down left,-69.62530364990235,-26.749612426757814
128,1,True,0.32916740477085116,784,482,right,13.875308227539062,-6.39453125
128,2,True,0.32916740477085116,784,482,down left,-67.4810806274414,-23.731906127929687
129,1,True,0.2877997696399689,785,485,front,11.893655395507812,-4.729727172851563
129,2,True,0.2877997696399689,785,485,down left,-66.77481536865234,-19.763937377929686
130,1,True,0.23873735070228577,786,485,right,14.000985717773437,-0.1400177001953125
130,2,True,0.23873735070228577,786,485,down left,-67.22547302246093,-17.069256591796876
131,1,True,0.1956545740365982,790,485,right,13.938037109375,6.401214599609375
131,2,True,0.1956545740365982,790,485,down left,-66.62083435058594,-18.0607666015625
132,1,True,0.17307495474815368,794,484,right,12.714971923828125,9.987518310546875
132,2,True,0.17307495474815368,794,484,down left,-64.82530059814454,-18.617999267578124
133,1,True,0.15322576612234115,797,483,up,10.882989501953125,13.023129272460938
133,2,True,0.15322576612234115,797,483,down left,-64.9148666381836,-20.41148681640625
134,1,True,0.12971831858158112,801,482,up,6.363299560546875,14.86611328125
134,2,True,0.12971831858158112,801,482,down left,-61.27650604248047,-21.274737548828124
135,1,True,0.11896754503250122,803,481,up,4.7142791748046875,15.997122192382813
135,2,True,0.11896754503250122,803,481,down left,-62.43662567138672,-22.980648803710938
136,1,True,0.1047814205288887,802,478,up,4.867034912109375,16.203314208984374
136,2,True,0.1047814205288887,802,478,down left,-63.74726257324219,-22.623031616210938
137,1,True,0.1012590691447258,802,476,up,7.998648071289063,16.533114624023437
137,2,True,0.1012590691447258,802,476,down left,-65.57837371826172,-24.814468383789062
138,1,True,0.10059423297643662,802,476,up,11.091830444335937,17.46440734863281
138,2,True,0.10059423297643662,802,476,down left,-66.0534164428711,-22.469601440429688
139,1,True,0.10255401954054832,801,475,up right,16.83089828491211,18.50130844116211
139,2,True,0.10255401954054832,801,475,down left,-68.3237133026123,-22.747936248779297
140,1,True,0.0902944803237915,800,476,up right,18.997838338216145,19.057902018229168
140,2,True,0.0902944803237915,800,476,down left,-65.32461802164714,-24.488108317057293
